doc_number,date,publication_type,patent_length,title,abstract,description,claims
09365351,20160614,B2,,"Conveying device, carrier, and feeding device for conveying bulk goods",The conveying device ( 1 4 4 5 2 4 2 4 1 6 2 2 4,Alternatively to the embodiment shown in,"['1. A conveying device comprising: a conveying channel; at least one carrier arranged in the conveying channel; and at least one drive for driving the at least one carrier for conveying bulk goods along a conveying channel axis, wherein the at least one carrier is loosely arranged in the conveying channel at least in some sections along the conveying channel axis and a force transmission between two carriers adjacently arranged in the conveying channel parallel with respect to the conveying channel axis can be achieved by at least one of a direct contact between the carriers and/or by bulk goods arranged between the carriers in the conveying channel, and wherein the drive reaches into the conveying channel at least in a drive section for exerting a force substantially parallel with respect to the conveying channel axis on a carrier arranged in the drive section.', '2. The conveying device according to claim 1', '3. The conveying device according to claim 1', '4. The conveying device according to claim 3', '5. The conveying device according to claim 4 29 29', '6. The conveying device according to claim 3', '7. The conveying device according to claim 3', '8. The conveying device according to claim 1', '9. A carrier for conveying bulk goods in a conveying device according to claim 1 a carrier surface, wherein the carrier comprises an aligner for aligning a mean surface perpendicular of the carrier surface at least in some sections substantially parallel with respect to the conveying channel axis ,wherein the aligner is configured at least as a first surface element and a second surface element which are spaced from each other substantially parallel with respect to the conveying channel axis and which are arranged so as to be operatively connected to each other, wherein the mean surface perpendiculars of the surface elements are arranged substantially parallel with respect to the conveying channel axis.', '10. The carrier according to claim 9', '11. The carrier according to claim 9', '12. The carrier according to claim 9', '13. The carrier according to claim 12', '14. The carrier according to claim 13', '15. The carrier according to claim 14', '16. The carrier according to claim 12', '17. A method for upgrading and/or converting or refitting a conveying device for conveying bulk goods, comprising: mounting at least one carrier according to claim 9', '18. The method according to claim 17', '19. The carrier according to claim 9', '20. The carrier according to claim 9', '21. The carrier according to claim 9', '22. A method for conveying bulk goods by using a conveying device according to claim 1 conveying the bulk goods from an inlet of the conveying device to an outlet of the conveying device.', '23. The conveying device according to claim 1', '24. A method for upgrading and/or converting or refitting a conveying device for conveying bulk goods, in which the conveying device includes a conveying channel; at least one carrier arranged in the conveying channel; and at least one drive for driving the at least one carrier for conveying bulk goods along a conveying channel axis, the method comprising: mounting the at least one carriers for conveying bulk goods in the conveying device, the at least one carrier including a carrier surface and an aligner for aligning a mean surface perpendicular of the carrier surface at least in some sections substantially parallel with respect to the conveying channel axis, wherein the aligner is configured at least as a first surface element and a second surface element that are spaced from each other substantially parallel with respect to the conveying channel axis and which are arranged so as to be operatively connected to each other; and mounting a feeding device to the conveying device, wherein the at least one carrier is loosely arranged in the conveying channel at least in some sections along the conveying channel axis and a force transmission between two carriers adjacently arranged in the conveying channel parallel with respect to the conveying channel axis can be achieved by at least one of a direct contact between the carriers and/or by bulk goods arranged between the carriers in the conveying channel, and wherein the drive is configured to reach into the conveying channel at least in a drive section for exerting a force substantially parallel with respect to the conveying channel axis on a carrier arranged in the drive section.']"
09365365,20160614,B2,,Wood veneer diverter and processing system,A wood veneer diverter system comprises a plurality of veneer diverters operable to divert veneer downwardly and away from a belt based on the category or grade of the veneer. These veneer diverters are desirably rotated so that they pass through a veneer flow path in the direction of veneer flow. The veneer diverters may be configured to enhance their effectiveness in diverting veneer away from belts that move the veneer.,"Having illustrated and described the principles of our invention with reference to several illustrative embodiments, it should be apparent to those of ordinary skill in the art that the embodiments may be modified in arrangement and detail without departing from the inventive principles described herein. We claim all such modifications as fall within the scope of the following claims.","['1. A veneer handling apparatus comprising: a frame, a shaft rotatably coupled to the frame and rotatable through successive complete three hundred and sixty degree rotations in one direction of rotation about an axis of rotation, the axis of rotation being positioned above a veneer flow path along which veneer travels, at least one veneer engaging diverter supported by the shaft for rotation in said one direction of rotation to divert veneer downwardly from the veneer flow path, the veneer engaging diverter comprising an engager body portion having a central portion and first and second projecting end portions extending away from the central portion, the central portion comprising a shaft mount for coupling the veneer engager body portion to the rotatable shaft, the first projecting end portion comprising a first side edge that leads in the direction of rotation and a second side edge that lags in the direction of rotation upon rotation of the rotatable shaft in said one direction of rotation, the second projecting portion comprising a first side edge that leads in the direction of rotation and a second side edge that lags in the direction of rotation upon rotation of the rotatable shaft in said one direction of rotation, and wherein each of the second side edges comprises a curved surface portion, the first and second projecting end portions each respectively rotating in said one direction of rotation downwardly into the veneer flow path and upwardly out of the veneer flow path as the shaft completes each rotation in said one direction of rotation.', '2. The apparatus according to claim 1', '3. The apparatus according to claim 2', '4. The apparatus according to claim 1', '5. The apparatus according to claim 1', '6. The apparatus according to claim 5', '7. The apparatus according to claim 6', '8. The apparatus according to claim 1', '9. A veneer engaging diverter for diverting veneer from a veneer flow path, the veneer engaging diverter comprising an engager body portion having a central portion and first and second projecting end portions extending away from the central portion, the central portion comprising a shaft mount for coupling the veneer engager body portion to a rotatable shaft, the first projecting end portion comprising a first side edge that leads in the direction of rotation and a second side edge that lags in the direction of rotation upon rotation of the rotatable shaft in one direction, the second projecting portion comprising a first side edge that leads in the direction of rotation and a second side edge that lags in the direction of rotation upon rotation of the rotatable shaft in said one direction, and wherein each of the first and second projecting end portions comprises a distal end portion configured to intersect a veneer flow path at an angle of between 75 degrees and 105 degrees when the distal end portion is rotated into the veneer flow path.', '10. The apparatus according to claim 9', '11. The apparatus according to claim 9', '12. The apparatus according to claim 9', '13. A veneer engaging diverter for diverting veneer from a veneer flow path, the veneer engaging diverter comprising an engager body portion having a central portion and first and second projecting end portions extending away from the central portion, the first projecting end portion comprising a first distal end spaced from the central portion and the second projecting end portion comprising a second distal end spaced from the central portion, the first and second distal ends having a reduced width compared to the width of the central portion, the central portion comprising a shaft mount for coupling the veneer engager body portion to a rotatable shaft, the first projecting end portion comprising a first side edge that leads in the direction of rotation and a second side edge that lags in the direction of rotation upon rotation of the rotatable shaft in one direction, the second projecting portion comprising a first side edge that leads in the direction of rotation and a second side edge that lags in the direction of rotation upon rotation of the rotatable shaft in said one direction, wherein each of the second side edges comprises a curved surface portion, and wherein the shaft mount is positioned between the first and second distal ends.', '14. The apparatus according to claim 13', '15. The apparatus according to claim 13', '16. The apparatus according to claim 13', '17. The apparatus according to claim 13', '18. The apparatus according to claim 14', '19. The apparatus according to claim 18', '20. The apparatus according to claim 13', '21. The apparatus according to claim 14']"
09365379,20160614,B2,,Rewinding machine and method for producing logs of web material,"The machine includes a first winding roller and a concave plate extending around the first winding roller. The first winding roller and the concave plate define a feed channel of the web material. Upstream of the concave plate there is arranged a moving member including a pinching surface cooperating with the first winding roller to pinch the web material against the first winding roller. The moving member is arranged and controlled to pinch the web material against the surface of the first winding roller and decelerate the web material between the moving member and the surface of the first winding roller, causing a leading edge to wind around itself to form a winding nucleus of a log.","It is understood that the drawing shows just one example, provided merely as a practical demonstration of the invention, which can vary in its forms and arrangements, without however departing from the scope of the concept underlying the invention. Any reference numbers in the appended claims are provided to facilitate reading of the claims with reference to the description and to the drawing, and do not limit the scope of protection represented by the claims.","['1. A rewinding machine for producing logs of web material, comprising a first winding roller; a concave plate facing the first winding roller, said first winding roller and said concave plate defining a feed channel for web material; a feed path of the web material extending along said channel; upstream of said concave plate, a moving member having a pinching surface structured to cooperate with said first winding roller to pinch the web material against the first winding roller; wherein said moving member is arranged and controlled to pinch the web material against a surface of the first winding roller and decelerate the web material between the moving member and the surface of the first winding roller to cause a leading edge of the web material to wind around itself to form a winding nucleus of a log.', '2. The rewinding machine as claimed in claim 1', '3. The rewinding machine as claimed in claim 1', '4. The rewinding machine as claimed in claim 1', '5. The rewinding machine as claimed in claim 1', '6. The rewinding machine as claimed in claim 1', '7. The rewinding machine as claimed in claim 1', '8. The rewinding machine as claimed in claim 7', '9. The rewinding machine as claimed in claim 7', '10. The rewinding machine as claimed in claim 9', '11. The rewinding machine as claimed in claim 10', '12. The rewinding machine as claimed in claim 7', '13. The rewinding machine as claimed in claim 12', '14. The rewinding machine as claimed in claim 13', '15. The rewinding machine as claimed in claim 1', '16. The rewinding machine as claimed in claim 15', '17. The rewinding machine as claimed in claim 1', '18. The rewinding machine as claimed in claim 17', '19. The rewinding machine as claimed in claim 1', '20. The rewinding machine as claimed in claim 1', '21. A rewinding machine for producing logs of web material, comprising a first winding roller; a concave plate facing the first winding roller, said first winding roller and said concave plate defining a feed channel for web material; a feed path of the web material extending along said channel; upstream of said concave plate, a moving member having a pinching surface structured to cooperate with said first winding roller to pinch the web material against the first winding roller; wherein said moving member is arranged and controlled to pinch the web material against a surface of the first winding roller and decelerate the web material between the moving member and the surface of the first winding roller to cause a leading edge of the web material to wind around itself to form a winding nucleus of a log; wherein said concave plate defines an inlet edge which cooperates with said moving member to form a transfer surface for rolling of an initial winding nucleus of a log from the moving member to said concave plate; and wherein said inlet edge of the concave plate has a comb structure cooperating with a plurality of projections of said moving member, said projections penetrating the comb structure at the inlet edge of the concave plate.', '22. A rewinding machine for producing logs of web material, comprising a first winding roller; a concave plate facing the first winding roller, said first winding roller and said concave plate defining a feed channel for web material; a feed path of the web material extending along said channel; upstream of said concave plate, a moving member having a pinching surface structured to cooperate with said first winding roller to pinch the web material against the first winding roller; wherein said moving member is arranged and controlled to pinch the web material against a surface of the first winding roller and decelerate the web material between the moving member and the surface of the first winding roller to cause a leading edge of the web material to wind around itself to form a winding nucleus of a log; wherein said concave plate defines an inlet edge which cooperates with said moving member to form a transfer surface for rolling of an initial winding nucleus of a log from the moving member to said concave plate; and wherein said inlet edge of the concave plate has a comb structure cooperating with a plurality of projections of said moving member, said projections penetrating the comb structure at the inlet edge of the concave plate, and wherein said projections form said pinching surface of the moving member.', '23. A method for winding logs of web material without a winding core, with a rewinding machine comprising a first winding roller; a concave plate facing the first winding roller, said first winding roller and said concave plate defining a feed channel for web material; a feed path of the web material extending along said channel; upstream of said concave plate, a moving member having a pinching surface structured to cooperate with said first winding roller to pinch the web material against the first winding roller; wherein said moving member is arranged and controlled to pinch the web material against a surface of the first winding roller and decelerate the web material between the moving member and the surface of the first winding roller to cause a leading edge of the web material to wind around itself to form a winding nucleus of a log; said method comprising: feeding a web material around said first winding roller; winding a first log; upon completion of winding of said first log, severing the web material by said moving member, forming a free trailing edge of the first log and a free leading edge of a second log; winding an initial portion of said web material around itself, adjacent to said free leading edge, between a surface of the first winding roller and a surface of said moving member, forming an initial nucleus of said second log; transferring said initial nucleus of the second log from the moving member to a channel defined between the first winding roller and the concave plate; feeding said initial nucleus of the second log by rolling said initial nucleus along said channel in contact with said concave plate and said first winding roller, and continuing to wind the web material around said initial nucleus.', '24. The method as claimed in claim 23', '25. The method as claimed in claim 23', '26. The method as claimed in claim 25', '27. The method as claimed in claim 23', '28. The method as claimed in claim 23', '29. The method as claimed in claim 23', '30. The method as claimed in claim 23', '31. The method as claimed in claim 30']"
09365393,20160614,B2,,Conveying system having a detection area,"A conveying system and a method for registering service requests in a conveying system, including at least one transport device, is provided. A detection area bounded on a floor surface is in connection with the transport device, in which detection area the identification data contained in the personal identifiers of passengers is read. The service profiles of passengers who have arrived in the detection area and/or who have left the detection area are determined on the basis of the identification data, and a service request according to the service profiles is registered for transporting and/or admitting passengers in the detection area to the location indicated by the service request.","Although the invention is described above using elevator systems as examples, it is obvious to the person skilled in the art that different embodiments of the invention are not only limited to the examples described above, but that they may be varied within the scope of the claims presented below. Thus, for example, the back-end system can be integrated at least partly into the control systems of the transport devices and/or the identifiers can be provided with a suitable memory means in which at least some of the data of the service profiles is recorded. In this case a centralized back-end system is not necessarily needed, but instead the access control can be distributed in the transport devices and decisions relating to service requests can be made by a specific transport device.","['1. A method for registering service requests in a conveying system, which comprises at least one transport device, and at least one detection area bounded on a floor surface of the at least one transport device, in which detection area the identification data contained in the personal identifiers of passengers can be read, wherein the method comprises the steps of: reading the identification data contained in the identifiers of passengers in the detection area; determining the service profiles of passengers who have arrived in the detection area and/or who have left the detection area on the basis of the identification data; and registering a service request according to the determined service profiles for transporting and/or admitting one or more passengers in the detection area to the location served by the conveying system.', '2. The method according to claim 1', '3. The method according to claim 1 wherein a predefined general service profile is set as the service profile of the passengers.', '4. The method according to claim 1 wherein an access control alarm is generated if the access right of the passenger to the one or more locations is not valid.', '5. The method according to claim 1 wherein an access control alarm is generated if the access right of the passenger to the location is not valid.', '6. A method for registering service requests in a conveying system, which comprises at least one transport device, and at least one detection area bounded on a floor surface, in which detection area the identification data contained in the personal identifiers of passengers can be read, wherein the method comprises the steps of: reading the identification data contained in the identifiers of passengers in the detection area; determining the service profiles of passengers who have arrived in the detection area and/or who have left the detection area on the basis of the identification data; and registering a service request according to the determined service profiles for transporting and/or admitting one or more passengers in the detection area to the location served by the conveying system, wherein the access rights of a superpassenger are set for a passenger to one or more locations served by the conveying system, and wherein the access of other passengers in the company of the passenger to the one or more locations is permitted on the basis of the access rights of the superpassenger.', '7. A conveying system comprising: a back-end system; at least one transport device; and at least one detection area bounded on a floor surface of the at least one transport device, said detection area comprising a device configured to read and transmit, at least to the back-end system, the identification data of identifiers in the possession of passengers in the detection area, wherein the conveying system is arranged to determine the service profiles of passengers who have arrived in the detection area and/or who have left the detection area on the basis of the identification data, and to register a service request according to the service profiles for transporting and/or admitting one or more passengers to the location served by the conveying system.', '8. The conveying system according to claim 7 wherein the back-end system is arranged to configure the user interface dynamically on the basis of the one or more service profiles.', '9. The conveying system according to claim 7 wherein the back-end system is arranged to set a predefined general service profile as the service profile of the passengers.', '10. The conveying system according to claim 9', '11. The method according to claim 2 wherein a predefined general service profile is set as the service profile of the passengers.', '12. The method according to claim 2 wherein an access control alarm is generated if the access right of the passenger to the one or more locations is not valid.', '13. The method according to claim 3 wherein an access control alarm is generated if the access right of the passenger to the one or more locations is not valid.', '14. The method according to claim 2 wherein an access control alarm is generated if the access right of the passenger to the location is not valid.', '15. The method according to claim 3 wherein an access control alarm is generated if the access right of the passenger to the location is not valid.', '16. The method according to claim 4 wherein an access control alarm is generated if the access right of the passenger to the location is not valid.', '17. The conveying system according to claim 8 wherein the back-end system is arranged to set a predefined general service profile as the service profile of the passengers.']"
09365407,20160614,B2,,Device for efficiently transferring a beverage from a dispenser to a container,"A device that efficiently transfers a beverage from a dispenser to a container with minimal loss of the beverage, and in the case of a gaseous beverage, with minimal formation of a foam head at the top of the beverage. A tubular element is designed to be retrofit to an existing beverage dispensing outlet, such as a spigot. The tubular element has a length selected to introduce the beverage directly out the bottom of the element and into the bottom of the container being filled with the beverage. The container fills with the beverage, such that the fill line of the beverage moves from the bottom of the glass, horizontal with the opening at the bottom of the element, then upward around the tubular element toward the rim of the container, thus minimizing the amount of beverage that may splash against the sides and outside of the container, and minimizing the amount of head forming at the top of a carbonated beverage.","While the invention has been described with respect to specific examples including a presently preferred mode of carrying out the invention, those skilled in the art will appreciate that there are numerous variations and permutations of the above described systems and techniques that fall within the spirit and scope of the invention.","['1. A dispenser-to-container beverage transfer device, comprising: a beverage dispensing apparatus including a housing having an outlet and a vent hole formed in the housing and in communication with the outlet; a tubular element having a length, an upstream end having an upstream end outer diameter, a notch formed at the upstream end and extending generally along a portion of the length, and a downstream end located downstream of the upstream end; the upstream end inserted into the outlet and having an outer diameter being approximately equal to an internal diameter of the outlet, the upstream end compressing in diameter by virtue of the notch creating an interference fit between the tubular element and the outlet; the notch and a portion of the tubular element containing the notch extending to and aligning with the vent hole and being used in draining the housing; the length of the tubular element extending substantially to a bottom of a container within which a beverage is to be dispensed when the device is in use; and the downstream end of the tubular element introducing a beverage from the dispenser directly to the bottom of the container when the device is in use.', '2. The device of claim 1', '3. The device of claim 1', '4. The device of claim 1', '5. The device of claim 1']"
09365421,20160614,B2,,Water gas shift reaction process,"A process for increasing the hydrogen content of a synthesis gas including hydrogen and carbon oxides and having a carbon monoxide content 45 mole % on a dry-gas basis, including the steps of: ",The model shows that the exotherm across the catalyst is controlled to <470 C. using the recycle of H,"['1. A process for increasing the hydrogen content of a synthesis gas derived from the gasification of coal, petroleum coke or biomass, said synthesis gas comprising hydrogen and carbon oxides and having a carbon monoxide content 45 mole % on a dry-gas basis, comprising the steps of: (i) combining the synthesis gas with steam to form a steam-enriched feed gas mixture (ii) supplying the feed gas mixture at an inlet temperature in the range 220-370 C. to a shift vessel comprising a single bed of water-gas shift catalyst and passing the feed gas mixture adiabatically over the water-gas shift catalyst disposed in the shift vessel to form a hydrogen-enriched shifted gas mixture containing steam at an outlet temperature, the hydrogen-enriched shifted gas mixture containing steam having a carbon monoxide content 10 mole % on a dry gas basis, and (iii) recovering the hydrogen-enriched shifted gas mixture containing steam leaving the bed of water-gas shift catalyst from the shift vessel at the outlet temperature 475 C., wherein 20 to 80% by volume, of the hydrogen-enriched shifted gas mixture containing steam leaving the single bed of water-gas shift catalyst is recycled to the feed gas mixture to control the temperature rise across the water-gas shift catalyst, wherein the hydrogen-enriched shifted gas mixture containing steam that is not recycled is subjected to one or more further shift stages in one or more separate shift vessels.', '2. A process according to claim 1', '3. A process according to claim 1', '4. A process according to claim 1', '5. A process according to claim 1', '6. A process according claim 1', '7. A process according to claim 6', '8. A process according to claim 1', '9. A process according to claim 8', '10. A process according to claim 1', '11. A process according to claim 1', '12. A process according to claim 1', '13. A process according to claim 1', '14. A process according to claim 1', '15. A process according claim 1', '16. A process according to claim 1', '17. A process according to claim 1', '18. A process according to claim 1']"
09365435,20160614,B2,,Actinic radiation reactor,"A method and system of providing ultrapure water for semiconductor fabrication operations is provided. The water is treated by utilizing a free radical scavenging system and a free radical removal system. The free radical scavenging system can utilize actinic radiation with a free radical precursor compound, such as ammonium persulfate. The free radical removal system can comprise use of a reducing agent. The ultrapure water may be further treated by utilizing ion exchange media and degasification apparatus. A control system can be utilized to regulate addition of the precursor compound, the intensity of the actinic radiation, and addition of the reducing agent to the water.","As used herein, the term plurality refers to two or more items or components. The terms comprising, including, carrying, having, containing, and involving, whether in the written description or the claims and the like, are open-ended terms, i.e., to mean including but not limited to. Thus, the use of such terms is meant to encompass the items listed thereafter, and equivalents thereof, as well as additional items. Only the transitional phrases consisting of and consisting essentially of, are closed or semi-closed transitional phrases, respectively, with respect to the claims. Use of ordinal terms such as first, second, third, and the like in the claims to modify a claim element does not by itself connote any priority, precedence, or order of one claim element over another or the temporal order in which acts of a method are performed, but are used merely as labels to distinguish one claim element having a certain name from another element having a same name (but for use of the ordinal term) to distinguish the claim elements.","['1. An advanced oxidation ultrapure water treatment system configured to provide treated ultrapure water to a semiconductor manufacturing unit comprising: a source of ultrapure water having a total organic carbon (TOC) concentration; an actinic radiation reactor comprising: a vessel having an inlet fluidly connected to the source of ultrapure water, and an outlet fluidly connected to the semiconductor manufacturing unit; and a first array of ultraviolet lamps enclosed in tubes positioned within the vessel and secured at each end of each of the tubes to a wall of the vessel, the first array comprising a first set of parallel tubes and a second set of parallel tubes, each tube of the second set of parallel tubes having a respective longitudinal axis that is orthogonal to a respective longitudinal axis of each tube of the first set of parallel tubes, the first set of parallel tubes and the second set of parallel tubes positioned orthogonal to each other on a horizontal axis, and the first set of parallel tubes and the second set of parallel tubes at approximately the same elevation in the vessel; a source of a free radical precursor compound fluidly connected to the actinic radiation reactor; and a water distribution system fluidly connected to the outlet of the actinic radiation reactor to provide treated ultrapure water having a TOC concentration of less than 1', '2. The system of claim 1', '3. The system of claim 2', '4. The system of claim 2', '5. The system of claim 2', '6. The system of claim 2', '7. The system of claim 2', '8. The system of claim 1', '9. The system of claim 8', '10. The system of claim 1', '11. The system of claim 10', '12. The system of claim 11', '13. The system of claim 1', '14. The system of claim 13', '15. The system of claim 1', '16. The system of claim 15', '17. The system of claim 16', '18. The system of claim 1', '19. The system of claim 18', '20. The system of claim 1', '21. The system of claim 1']"
09365450,20160614,B2,,Base-layer consisting of two materials layer with extreme high/low index in low-e coating to improve the neutral color and transmittance performance,"Low emissivity coated panels can be fabricated using a base layer having a low refractive index layer on a high refractive index layer. The low refractive index layer can have refractive index less than 1.5, and can include MgF 2 2 2 x x x","Although the foregoing examples have been described in some detail for purposes of clarity of understanding, the invention is not limited to the details provided. There are many alternative ways of implementing the invention. The disclosed examples are illustrative and not restrictive.","['1. A low emissivity panel, comprising: a transparent substrate; a first layer formed directly on the substrate, wherein the first layer comprises silicon-zirconium nitride; a second layer formed directly on the first layer, wherein the second layer has an index of refraction greater than 2.3, wherein the second layer comprises bismuth oxide, wherein the second layer has a thickness between 10 and 15 nm; a third layer formed directly on the second layer, wherein the third layer has an index of refraction less than 1.5, wherein the third layer comprises boron oxide, magnesium fluoride, calcium fluoride, silicon oxide, or a combination thereof, wherein the third layer has a thickness between 12 and 20 nm; a fourth layer formed directly on the third layer, wherein the fourth layer comprises zinc oxide, doped zinc oxide, tin oxide, or doped tin oxide; and a fifth layer formed directly on the fourth layer, wherein the fifth layer comprises silver, gold, or copper and is operable as an infrared reflective layer.', '2. The low emissivity panel of claim 1', '3. The low emissivity panel of claim 1', '4. The low emissivity panel of claim 1 a barrier layer formed directly on the fifth layer, wherein the barrier layer comprises nickel, titanium, chromium, or a combination thereof.', '5. A low emissivity panel, comprising: a transparent substrate, wherein the transparent substrate comprises glass; a first layer formed directly on the substrate, wherein the first layer comprises silicon-zirconium nitride; a second layer formed directly on the first layer, wherein the second layer has an index of refraction greater than 2.3, wherein the second layer comprises titanium oxide, niobium oxide, or bismuth oxide, wherein the second layer has a thickness between 10 and 15 nm; a third layer formed directly on the second layer, wherein the third layer has an index of refraction less than 1.5, wherein the third layer comprises calcium fluoride, wherein third layer has a thickness between 12 and 20 nm; a fourth layer formed directly on the third layer, wherein the fourth layer comprises zinc oxide, doped zinc oxide, tin oxide, or doped tin oxide; and a fifth layer formed directly on the fourth layer, wherein the fifth layer comprises silver, gold, or copper and is operable as an infrared reflective layer.', '6. The low emissivity panel of claim 5', '7. The low emissivity panel of claim 5', '8. The low emissivity panel of claim 5']"
09365464,20160614,B2,,"Microbial strains, compositions, and methods for increasing available phosphate for plants","The present invention provides novel phosphate-solubilizing fungal strains, compositions comprising novel phosphate-solubilizing fungal strains, and methods of using novel phosphate-solubilizing fungal strains to increase the availability of phosphate for plant uptake in soil. In some embodiments, one or more of the novel phosphate-solubilizing fungal strains is coated onto a seed.","It will be understood that the Specification and Examples are illustrative of the present embodiments and that other embodiments within the spirit and scope of the claimed embodiments will suggest themselves to those skilled in the art. Although this invention has been described in connection with specific forms and embodiments thereof, it would be appreciated that various modifications other than those discussed above may be resorted to without departing from the spirit or scope of the invention as defined in the appended claims. For example, equivalents may be substituted for those specifically described, and in certain cases, particular applications of steps may be reversed or interposed all without departing from the spirit or scope for the invention as described in the appended claims.","['1. A method of increasing the availability of phosphorus for plant uptake from a soil, said method comprising introducing into the soil an inoculum that comprises at least one of the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae the Penicillium bilaiae', '2. The method of claim 1 1 8', '3. The method of claim 1 6 12', '4. The method of claim 1', '5. The method of claim 4 1 8', '6. The method of claim 4 2 6', '7. The method of claim 4', '8. The method of claim 7', '9. The method of claim 4', '10. The method of claim 9', '11. The method of claim 1', '12. The method of claim 1', '13. The method of claim 1', '14. The method of claim 13 Rhizobia Rhizobium Bradyrhizobium Sinorhizobium Mesorhizobium Azorhizobium', '15. The method of claim 1', '16. The method of claim 1', '17. The method of claim 1', '18. The method of claim 17', '19. The method of claim 1', '20. The method of claim 1']"
09365478,20160614,B2,,Method for directly synthesizing unsaturated aldehydes from alcohol mixtures,"The present invention concerns a method for directly synthesizing acrolein or methacrolein from a mixture of methanol and ethanol or propanol. The method of the invention comprises two successive phases: oxidation in the presence of a selective oxidation catalyst of the light alcohols of the feedstock, then condensation by aldolization of the aldehydes formed during oxidation in the presence of a condensation catalyst (aldolization). Alternatively, the two phases can be carried out in the presence of a single catalyst, in particular in the presence of a molybdenum-based selective oxidation catalyst. These two phases can be conducted in a single reactor or in two cascade reactors.",The acrolein yield is 18%.,"['1. A process for the direct synthesis of an unsaturated aldehyde of formula CH 2 3 2 2 introducing the alcohol mixture, oxygen and an unreactive diluent gas into a reaction system comprising a solid selective oxidation catalyst chosen from molybdenum-based catalysts and optionally a solid aldol condensation catalyst, wherein said reaction system is operated in the gas phase at a temperature of between 200 and 400 C. and under a pressure of between 1 and 10 bar absolute, and wherein the alcohol mixture and the oxygen each represent at most 10% of a total volume of a reaction mixture in the reaction system, and recovering a gaseous effluent comprising the formed unsaturated aldehyde and water, coproduced by the reaction, at an outlet of the reaction system.', '2. The process as claimed in claim 1  a b c d e wherein: A is at least one cation selected from the group consisting of the elements of Groups 1 to 16 of the Periodic Table of the Elements and the lanthanides, X is P or Si, Z is at least one element selected from the group consisting of W, Ti, Zr, V, Nb, Ta, Cr, Mn, Fe, Co, Ni, Cu, Zn, Ga, In, Tl, Sn, Ag, As, Ge, B, Bi, La, Ba, Sb, Te, Ce and Pb, O is oxygen, a, b, c and d are indices consisting of integers or decimals corresponding to the following ranges: 0a9 0b2 0<c12 0d12 such that a+b+d>0, and e is a number determined by the total degree of oxidation of the elements.', '3. The process as claimed in claim 2', '4. The process as claimed in claim 1 3', '5. The process as claimed in claim 1', '6. The process as claimed in claim 1 i) SiO 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 3 2 3 2 3 2 3 2 2 3 2 2 3 2 2 3 3 2 3 3 2 2 2 2 2 2 ii) hydrotalcites, hydroxyapatites, chrysolite and sepiolite, optionally doped with alkali metals and other metals, iii) rare earth metal oxides doped with alkaline earth metals, iv) mixed oxides of the mixed cobalt and aluminum phosphate type, v) silicas-aluminas doped with salts of Na, K, Cs, Cd, Mg, Ca, Sr, Mn, Zn, Mo, Nb, Pb and/or Si, vi) MgO-alumina or MgOSiO 2 vii) rare earth metals in the form of phosphates, tungstates or molybdates, and viii) mixed oxynitrides of vanadium-aluminum, phosphorus-zirconium, phosphorus-aluminum, vanadium-aluminum-phosphorus or gallium-aluminum-phosphorus.', '7. The process as claimed in claim 1', '8. The process as claimed in claim 1', '9. The process as claimed in claim 1', '10. The process as claimed in claim 1 1', '11. The process as claimed in claim 1', '12. The process as claimed in claim 1', '13. The process as claimed in claim 12', '14. The process as claimed in claim 12']"
